ig_id,Category,influence_index,rating,suggest
jackhero5,Art,unknown,unknown,"['numberonepr', 'wang_liza', 'sammkoling', 'mayannem', 'misselvani', 'kungkaty', 'sammi_chengsauman', 'lawjoey', 'kelly.fuu', 'wong_manman', 'jinnyng', 'kaytse', 'owencheung', 'nostalgicoutlaw', 'kandybubu', 'tvbcomhk', 'kaman_kong', 'rebecca_zhu', 'louisa_mak', 'louischeung2013', 'jacquelinebwong', 'kwangorrrrrr', 'toby_yanyan', 'kelllycheung', 'lokyilai', 'yeunghatou', 'yungchoyee', 'roxannetong', 'kalok_', 'vvyeo', 'jacquelinchng', 'myoliemyolie', 'rosinalam', 'lukhoo', 'joelshanchung', 'sukman_lam', 'vincentwong07', 'punkhippie', 'sisleychoi', 'jwchubz', 'laiwinki', 'yiplinsum', 'natalietong53', 'missjni', 'zozotam1o1o', 'nwuuu', 'straightblast5', 'momong629', 'sammy903', 'matthew_hkp', 'snow711', 'sharonchanmanchi', 'wongtsuiyu', 'kayeepo']"
laiwinki,Art,418.965563175191,A,"['wang_liza', 'misselvani', 'sammkoling', 'mayannem', 'wongmanyik', 'lawjoey', 'sammi_chengsauman', 'wong_manman', 'owencheung', 'louischeung2013', 'louisa_mak', 'lokyilai', 'roxannetong', 'vvyeo', 'rosinalam', 'lukhoo', 'punkhippie', 'vincentwong07', 'sisleychoi', 'natalietong53', 'zozotam1o1o', 'nwuuu', 'momong629', 'sammy903', 'matthew_hkp', 'snow711', 'sharonchanmanchi', 'wongtsuiyu']"
christineng,Art,unknown,unknown,unknown
westtung,Art,unknown,unknown,unknown
jameswnc,Art,unknown,unknown,unknown
innarhighfield,unknown,88.92208295134498,D,unknown
jackwu823,Art,133.36496911203062,C,unknown
angelchu,Art,unknown,unknown,unknown
fiveson5,Art,unknown,unknown,unknown
lamlamjessie,Art,102.47585681676772,C,unknown
farhanfirms,Art,unknown,unknown,unknown
babyjohnchoi,Art,unknown,unknown,unknown
xoxofei,Art,unknown,unknown,unknown
misha_shia,Art,unknown,unknown,unknown
dorothyma,Art,94.45259221359272,C,unknown
footballnewsexpress,Art,unknown,unknown,unknown
sophibae,Art,unknown,unknown,unknown
amber.tcy,Art,184.99071515754997,B,unknown
feannasswag,Art,104.8911658497432,C,unknown
sabrinapingping_,Art,601.9839572653237,A,unknown
ltmptofficial,Art,1759.5207094448406,A,unknown
lee.chuen,Art,unknown,unknown,unknown
chingslimeso,Art,unknown,unknown,unknown
hoi1218,Art,unknown,unknown,"['hubertwu', 'wang_liza', 'mayannem', 'sammkoling', 'misselvani', 'numberonepr', 'tracytschu', 'kungkaty', 'lawjoey', 'sammi_chengsauman', 'jackhero5', 'kelly.fuu', 'wong_manman', 'jinnyng', 'kaytse', 'owencheung', 'nostalgicoutlaw', 'kandybubu', 'kaman_kong', 'louisa_mak', 'louischeung2013', 'rucochan', 'jacquelinebwong', 'kwangorrrrrr', 'kelllycheung', 'lokyilai', 'yungchoyee', 'roxannetong', 'vvyeo', 'myoliemyolie', 'rosinalam', 'lukhoo', 'joelshanchung', 'punkhippie', 'vincentwong07', 'iamkingjer', 'yuenkaka', 'honganc', 'sisleychoi', 'jwchubz', 'joyfulck', 'laiwinki', 'natalietong53', 'yiplinsum', 'joeythyee', 'paisleyhu', 'zozotam1o1o', 'nwuuu', 'momong629', 'selenaleelalee', 'sammy903', 'matthew_hkp', 'snow711', 'sharonchanmanchi', 'wongtsuiyu', 'kayeepo']"
ginleeginlee,Art,unknown,unknown,"['louischeung2013', 'kaytse', 'hui_alfred', 'hinscheung']"
crystalfyy,Art,730.6814393622903,A,"['hubertwu', 'misselvani', 'sammkoling', 'mayannem', 'numberonepr', 'wang_liza', 'wongmanyik', 'lalalalisa_m', 'tracytschu', 'falachenfala', 'kungkaty', 'sammi_chengsauman', 'lawjoey', 'jackhero5', 'wong_manman', 'kaytse', 'jinnyng', 'karl_ting', 'owencheung', 'hinscheung', 'kayeepo', 'kandybubu', 'shi_ga', 'do_do_cheng', 'hoi1218', 'herachann', 'kaman_kong', 'rainkywai', 'louischeung2013', 'louisa_mak', 'jacquelinebwong', 'kwangorrrrrr', 'kelllycheung', 'lokyilai', 'yungchoyee', 'roxannetong', 'snow711', 'kan_jessica', 'rosinalam', 'lukhoo', 'guruhung', 'punkhippie', 'iamkingjer', 'gloriapuiyeetang', 'itstiffanylau', 'elaine_yiu', 'sisleychoi', 'jwchubz', 'laiwinki', 'natalietong53', 'judy.kwong', 'missjni', 'gwgurlie86', 'nwuuu', 'momong629', 'ghlchan', 'selenaleelalee', 'sammy903', 'matthew_hkp', 'joeythyee', 'sharonchanmanchi', 'wongtsuiyu', 'heungheungeliza']"
kelvin_yuen_,Art,unknown,unknown,unknown
cheronna,Art,unknown,unknown,"['hubertwu', 'misselvani', 'heidibibe', 'concertyy', 'falachenfala', 'yeungchinwah', 'sammi_chengsauman', 'kaytse', 'kootinlok_louis', 'mreasonchan', 'quicheung', 'hinscheung', 'yannyyc', 'kandybubu', 'shi_ga', 'princejoyce', 'louischeung2013', 'cherrysavor', 'yungchoyee', 'jessicatsoi', 'punkhippie', 'iamkingjer', 'physit', 'on_callstar', 'jwchubz', 'choisaaaa', 'gwgurlie86', 'sammy903', 'kittyyuen', 'hui_alfred', 'guruhung', 'wongtsuiyu', 'heungheungeliza', 'ckw720']"
unclesiuenglish,Art,unknown,unknown,unknown
heungheungeliza,Art,unknown,unknown,"['misselvani', 'zelia', 'jackhero5', 'wong_manman', 'kaytse', 'owencheung', 'nk830', 'yannyyc', 'rucochan', 'yungchoyee', 'hilaryxtsui', 'q_gill', 'rosinalam', 'joelshanchung', 'iamkingjer', 'kendalljenner', 'physit', 'saxyphil', 'yuenkaka', 'itstiffanylau', 'joyfulck', 'jaychou', 'taylorswift', 'yingcaier', 'paisleyhu', 'zozotam1o1o', 'laurinda_ho', 'suechangg', 'sammy903', 'kathychow520', 'kayeepo', 'hubertwu', 'mayannem', 'jessie_sum', 'therivergirl', 'rainie77', 'hoi1218', 'tavia_yeung', 'kwangorrrrrr', 'lokyilai', 'roxannetong', 'yuyanpeng', 'kan_jessica', 'punkhippie', 'vincentwong07', 'sqwhat', 'jwchubz', 'nwuuu', 'wongtsuiyu', 'kennyjr', 'numberonepr', 'sammkoling', 'stboo', 'tracytschu', 'sammi_chengsauman', 'kootinlok_louis', 'hinscheung', 'shi_ga', 'lulutung', 'kaman_kong', 'louischeung2013', 'jacquelinebwong', 'vvyeo', 'janice_man', 'lukhoo', 'jennierubyjane', 'honganc', 'sisleychoi', 'uglykwan', 'laiwinki', 'mayaoo', 'natalietong53', 'rahrahsong', 'missjni', 'lucy.is.good', 'michellewsn', 'kittyyuen', 'matthew_hkp', 'hui_alfred', 'snow711', 'sharonchanmanchi', 'joeythyee', 'keung_show', 'mirandakerr', 'wang_liza', 'ngk', 'lalalalisa_m', 'wongmanyik', 'kungkaty', 'yeungchinwah', 'lawjoey', 'kelly.fuu', 'real_ting', 'jinnyng', 'mreasonchan', 'koonella', 'kandybubu', 'princejoyce', 'rebecca_zhu', 'louisa_mak', 'kelllycheung', 'yeunghatou', 'jacquelinchng', 'myoliemyolie', 'tinyuilee', 'yiplinsum', 'victoriabeckham', 'selenaleelalee', 'karenalamkayan', 'kayan.c']"
julian_taraa,Art,95.16771687297766,C,unknown
hamida_khatoon_official,Art,unknown,unknown,unknown
kayanyanc,Art,unknown,unknown,unknown
dulahoop12,Art,459.5322943651835,A,unknown
ally_manyan,unknown,156.16988049245535,B,unknown
wonton___tai7,unknown,unknown,unknown,unknown
demosistohkofficial,unknown,unknown,unknown,unknown
jaysley,Art,unknown,unknown,unknown
rosekwok365,Art,unknown,unknown,unknown
ck.u.chin,Art,125.46233027407922,C,unknown
chan.tsz.ying,Art,unknown,unknown,unknown
roserosemama,Art,unknown,unknown,unknown
arhosunny,Art,unknown,unknown,unknown
magiclouisyan,Art,97.69479155315308,C,unknown
suechangg,Art,unknown,unknown,unknown
harbourcity,Art,124.22590562641469,C,unknown
wingyi127,Art,400.7561105089202,A,unknown
fionavibes,Art,189.6562984805741,B,unknown
zoeso0930,Art,unknown,unknown,unknown
msbonnieleung,Art,unknown,unknown,unknown
karl_ting,Art,185.189751971298,B,"['kaytse', 'louisa_mak', 'nwuuu', 'rosinalam', 'louischeung2013', 'wongtsuiyu']"
nomundodapaula,Art,140.50606766828298,C,unknown
hkppltravell,Art,unknown,unknown,unknown
loktungcilla,Art,446.9047144218141,A,"['louisa_mak', 'nwuuu', 'sisleychoi', 'wongtsuiyu']"
hkfoodtalk,Art,unknown,unknown,unknown
hebechan0510,Art,unknown,unknown,unknown
joannyle,Art,unknown,unknown,unknown
johnny__to,unknown,91.6815653897294,D,unknown
kwongchunyu,unknown,207.9985192160452,B,unknown
mamamamarket,Art,unknown,unknown,unknown
angela.yuen,Art,unknown,unknown,"['kayan9896', 'misselvani', 'heidibibe', 'stboo', 'concertyy', 'wongmanyik', 'lalalalisa_m', 'gregorywong', 'charmainefong', 'falachenfala', 'deegor_hkwa', 'sammi_chengsauman', 'minchen333', 'yeungchinwah', 'rainie77', 'chapmantoslateshow', 'kaytse', 'cheungkalonggggg', 'kootinlok_louis', 'mreasonchan', 'hinscheung', 'koonella', 'ceciliaso', 'yannyyc', 'lulutung', 'angelababyct', 'chloe_so', 'do_do_cheng', 'princejoyce', 'louischeung2013', 'edanlui', 'cherrysavor', 'yungchoyee', 'fish331', 'emmawatson', 'mcheung1201', 'fatboyip', 'coffee89921', 'punkhippie', 'terencelam0903', 'iamkingjer', 'physit', 'jennierubyjane', 'sqwhat', 'wongtsuiyu', 'jwchubz', 'pumpkinjojoinstagram', 'jaychou', 'mayaoo', 'hanatam', 'neoyau19', 'choisaaaa', 'gwgurlie86', 'laurinda_ho', 'michellewsn', 'ghlchan', 'sammy903', 'keung_show', 'karenalamkayan', 'hui_alfred', 'zendaya', 'chrissienana', 'heungheungeliza', 'ckw720', 'kb_kevinboy']"
ma_chun_wai,Art,unknown,unknown,unknown
mechann_,Art,258.1107823463716,B,unknown
playstationhk,Art,193.84467300827245,B,unknown
kayan.c,Art,unknown,unknown,unknown
garyveechinese,Art,unknown,unknown,unknown
inez_leong,Art,unknown,unknown,unknown
gigi_ggggg,Art,94.61579800938227,C,unknown
di2da,Art,139.93470011476322,C,unknown
sosouwithlove,Art,149.9513520822476,B,unknown
lauchunhim.terrance,Art,unknown,unknown,"['sabrinasa', 'neoyau19']"
welovehkcity,unknown,unknown,unknown,unknown
chan_wai_man,Art,unknown,unknown,unknown
chanjanis,Art,unknown,unknown,unknown
carlhoudee,Art,501.7979848922066,A,unknown
second_kill,Art,492.3367626520831,A,unknown
tavia_yeung,Art,unknown,unknown,"['zozotam1o1o', 'wongtsuiyu', 'vvyeo']"
snappy_hk,Art,314.1073252762483,A,unknown
ding_2,Art,unknown,unknown,unknown
phoebedreamy,Art,94.36661543425652,C,unknown
agnes.the.foodie,Art,unknown,unknown,unknown
puinam,Art,632.3826666383416,A,unknown
tofuyiuuuu,Art,unknown,unknown,unknown
avery.leung,unknown,unknown,unknown,unknown
some2some_,Art,unknown,unknown,unknown
chufune,Art,unknown,unknown,"['kaytse', 'jimyan', 'hinscheung', 'donaldtong', 'concertyy', 'sammy903', 'kittyyuen', 'sammi_chengsauman', 'louischeung2013', 'yungchoyee']"
chenchiyiu,Art,unknown,unknown,"['misselvani', 'jackhero5', 'wong_manman', 'kaytse', 'owencheung', 'herachann', 'elenakongmayyee', 'rucochan', 'toby_yanyan', 'yungchoyee', 'rosinalam', 'joelshanchung', 'iamkingjer', 'itstiffanylau', 'joyfulck', 'paisleyhu', 'zozotam1o1o', 'chiangel1110', 'momong629', 'sammy903', 'kayeepo', 'heungheungeliza', 'hubertwu', 'mayannem', 'jessie_sum', 'chungkayanlinda', 'wonghoyinraymond', 'therivergirl', 'cheungwinghong', 'hoi1218', 'tavia_yeung', 'kwangorrrrrr', 'lokyilai', 'roxannetong', 'punkhippie', 'vincentwong07', 'sqwhat', 'gloriapuiyeetang', 'lisa_chng', 'jwchubz', 'choisaaaa', 'gwgurlie86', 'nwuuu', 'wongtsuiyu', 'numberonepr', 'sammkoling', 'tracytschu', 'falachenfala', 'sammi_chengsauman', 'hinscheung', 'kaman_kong', 'louischeung2013', 'jacquelinebwong', 'vvyeo', 'lukhoo', 'honganc', 'elaine_yiu', 'sisleychoi', 'laiwinki', 'natalietong53', 'crystalfyy', 'rahrahsong', 'missjni', 'lucy.is.good', 'edwinsiu', 'ghlchan', 'kittyyuen', 'matthew_hkp', 'joeythyee', 'sharonchanmanchi', 'chrissienana', 'snow711', 'wang_liza', 'jenniferjshum', 'wongmanyik', 'lalalalisa_m', 'kungkaty', 'yeungchinwah', 'lawjoey', 'kennethmkm', 'kelly.fuu', 'jinnyng', 'lokvirginia', 'kandybubu', 'do_do_cheng', 'rebecca_zhu', 'louisa_mak', 'kelllycheung', 'yeunghatou', 'myoliemyolie', 'yiplinsum', 'tsuiwing0807', 'selenaleelalee', 'guruhung', 'kalok_', 'fattung924', 'danielchau928']"
myprincessyoyo,Art,unknown,unknown,unknown
owencheung,Art,unknown,unknown,"['roxannetong', 'vvyeo', 'wang_liza', 'sammkoling', 'yeunghatou', 'zozotam1o1o', 'rosinalam', 'punkhippie', 'vincentwong07', 'sammy903', 'sammi_chengsauman', 'snow711', 'sharonchanmanchi', 'wongtsuiyu', 'sisleychoi', 'wong_manman']"
foodartproject,Art,193.23207769419304,B,unknown
chungshersher,Art,160.10824434048334,B,"['kaytse', 'hinscheung', 'kandybubu', 'sammi_chengsauman', 'punkhippie', 'yungchoyee', 'do_do_cheng', 'sammy903', 'physit', 'princejoyce', 'kittyyuen', 'yeungchinwah', 'hui_alfred', 'louischeung2013', 'kwangorrrrrr', 'mayaoo']"
cusonlo,Art,255.6764978085941,B,unknown
kikitamkiki,Art,unknown,unknown,unknown
aitorgalcera,unknown,215.52063343270672,B,unknown
kingymak,Art,unknown,unknown,unknown
paisleyhu,Art,unknown,unknown,"['wang_liza', 'sammkoling', 'selenaleelalee', 'sammy903', 'princejoyce', 'sammi_chengsauman', 'sharonchanmanchi', 'wongtsuiyu', 'sisleychoi']"
wongmanyik,Art,unknown,unknown,"['wongtsuiyu', 'yungchoyee']"
verbeeshiu,Art,unknown,unknown,unknown
oops_coconut,Art,unknown,unknown,unknown
no3l,Art,115.91117672418876,C,unknown
antwallace,unknown,106.30698703729674,C,unknown
nokkymerszei,Art,unknown,unknown,unknown
candy_kamanyuen,Art,180.49458279077984,B,unknown
stephanie_cheng,Art,unknown,unknown,unknown
better.than.sexx,Art,unknown,unknown,unknown
explore_hongkong,Art,125.88324514881816,C,unknown
preediwat,unknown,unknown,unknown,unknown
hungcl,Art,unknown,unknown,unknown
ariunaa_official,Art,unknown,unknown,unknown
hifivehk,Art,100.10087467867892,C,unknown
elannek930,Art,369.056701575284,A,"['kaytse', 'sammi_chengsauman']"
dr_maret_lee,Art,574.5406161187349,A,unknown
sulinip,Art,unknown,unknown,unknown
elleeec,Art,unknown,unknown,unknown
konniecrab,Art,unknown,unknown,unknown
tinaaaminat,Art,unknown,unknown,unknown
renciysw,Art,160.09802401734302,B,unknown
grandmama.store,Art,unknown,unknown,unknown
lsb.co,Art,unknown,unknown,unknown
vivianchowwaiman,Art,365.23573474621065,A,unknown
zozotam1o1o,Art,601.7959149232404,A,unknown
wongtsuiyu,Art,unknown,unknown,"['yuyanpeng', 'zozotam1o1o', 'yeungchinwah', 'yiplinsum', 'yungchoyee']"
xcanadian,unknown,142.36007700539548,B,unknown
jessicahsuan_official,Art,unknown,unknown,unknown
903ahjeng,Art,unknown,unknown,"['mcheung1201', 'kaytse', 'fatboyip', 'hinscheung', 'concertyy', 'jeremylaous', 'ansonlht', 'terencelam0903', 'hui_alfred', 'edanlui', 'kb_kevinboy', 'deniskwok193']"
kandybubu,Art,unknown,unknown,"['numberonepr', 'misselvani', 'sammkoling', 'wang_liza', 'mayannem', 'kungkaty', 'yeungchinwah', 'lawjoey', 'sammi_chengsauman', 'real_ting', 'wong_manman', 'kaytse', 'quicheung', 'nostalgicoutlaw', 'koonella', 'owencheung', 'shi_ga', 'yannyyc', 'princejoyce', 'rebecca_zhu', 'louisa_mak', 'louischeung2013', 'kwangorrrrrr', 'toby_yanyan', 'kelllycheung', 'lokyilai', 'yungchoyee', 'yeunghatou', 'roxannetong', 'vvyeo', 'myoliemyolie', 'rosinalam', 'lukhoo', 'q_gill', 'punkhippie', 'vincentwong07', 'physit', 'yuenkaka', 'sqwhat', 'lisa_chng', 'sisleychoi', 'laiwinki', 'natalietong53', 'missjni', 'zozotam1o1o', 'laurinda_ho', 'nwuuu', 'momong629', 'sammy903', 'kittyyuen', 'matthew_hkp', 'snow711', 'sharonchanmanchi', 'wongtsuiyu', 'kayeepo']"
jadelamm,Art,unknown,unknown,unknown
aka_chio,Art,unknown,unknown,"['lam2', 'misselvani', 'concertyy', 'jayfungmusic', 'kaytse', 'yannyyc', 'bob_lamshingbun', 'cherrysavor', 'yungchoyee', 'jessicatsoi', 'hilaryxtsui', 'terencelam0903', 'physit', 'iamkingjer', 'saxyphil', 'maglam_', 'laurinda_ho', 'sammy903', 'kayeepo', 'heungheungeliza', 'kb_kevinboy', 'hubertwu', 'chungkayanlinda', 'stephanie_cheng', 'rainie77', 'quicheung', 'callstarcf', 'aliaime', 'jenniferyuuu', 'edanlui', 'kwangorrrrrr', 'roxannetong', 'punkhippie', 'sqwhat', 'jwchubz', 'pumpkinjojoinstagram', 'hanatam', 'choisaaaa', 'gwgurlie86', 'nwuuu', 'alexfongliksun', 'wongtsuiyu', 'ckw720', 'numberonepr', 'sammkoling', 'stboo', 'falachenfala', 'sammi_chengsauman', 'chanelofficial', 'kootinlok_louis', 'arryuu', 'hinscheung', 'shi_ga', 'louischeung2013', 'jacquelinebwong', 'fatboyip', 'benontheroad', 'jennierubyjane', 'honganc', 'sisleychoi', 'mayaoo', 'angela.yuen', 'charmaine_sheh', 'missjni', 'michellewsn', 'jeremylaous', 'ghlchan', 'kittyyuen', 'hui_alfred', 'sharonchanmanchi', 'chrissienana', 'keung_show', 'wang_liza', 'heidibibe', 'ngk', 'lalalalisa_m', 'wongmanyik', 'kungkaty', 'yeungchinwah', 'real_ting', 'jinnyng', 'mreasonchan', 'koonella', 'ceciliaso', 'kandybubu', 'do_do_cheng', 'princejoyce', 'louisa_mak', 'kelllycheung', 'coffee89921', 'tinyuilee', 'on_callstar', 'cheronna', 'ansonlht', 'karenalamkayan', 'guruhung']"
princesshouseee_,Art,104.7512621488582,C,unknown
shinkongo,Art,unknown,unknown,unknown
ho.ma.de,unknown,122.28030051643272,C,unknown
tsesaipei,Art,unknown,unknown,unknown
pangliu,Art,unknown,unknown,unknown
judy.kwong,Art,unknown,unknown,"['roxannetong', 'snow711', 'missjni', 'misselvani', 'kan_jessica', 'kungkaty', 'kaman_kong', 'louisa_mak', 'wongtsuiyu', 'jwchubz']"
tpagon,unknown,unknown,unknown,unknown
28kkss,Art,unknown,unknown,unknown
christylaiii,Art,unknown,unknown,unknown
popsalehk,Art,unknown,unknown,unknown
lingchengg,Art,unknown,unknown,unknown
agneswym,Art,unknown,unknown,unknown
choisaaaa,Art,2345.648722993437,A,"['misselvani', 'davidbeckham', 'concertyy', 'zelia', 'jackhero5', 'wong_manman', 'kaytse', 'owencheung', 'nk830', 'yannyyc', 'yungchoyee', 'hilaryxtsui', 'q_gill', 'rosinalam', 'iamkingjer', 'physit', 'yuenkaka', 'joyfulck', 'jaychou', 'yumiko.chengy', 'yingcaier', 'paisleyhu', 'maglam_', 'laurinda_ho', 'suechangg', 'sammy903', 'kathychow520', 'heungheungeliza', 'hubertwu', 'mayannem', 'chungkayanlinda', 'therivergirl', 'rainie77', 'hoi1218', 'tavia_yeung', 'edanlui', 'kwangorrrrrr', 'lokyilai', 'gem0816', 'roxannetong', 'yuyanpeng', 'punkhippie', 'prada', 'sqwhat', 'jwchubz', 'hanatam', 'gwgurlie86', 'fendi', 'nwuuu', 'karena_ngs', 'wongtsuiyu', 'ckw720', 'numberonepr', 'sammkoling', 'stboo', 'tracytschu', 'falachenfala', 'sammi_chengsauman', 'dior', 'lok666', 'kootinlok_louis', 'hinscheung', 'shi_ga', 'lulutung', 'kaman_kong', 'louischeung2013', 'jacquelinebwong', 'vvyeo', 'fatboyip', 'janice_man', 'lukhoo', 'jennierubyjane', 'honganc', 'elaine_yiu', 'sisleychoi', 'natalietong53', 'mayaoo', 'crystalfyy', 'rahrahsong', 'missjni', 'lucy.is.good', 'michellewsn', 'ghlchan', 'kittyyuen', 'louisvuitton', 'hui_alfred', 'elephantdee', 'sharonchanmanchi', 'snow711', 'keung_show', 'chrissienana', 'joeythyee', 'matthew_hkp', 'wang_liza', 'heidibibe', 'ngk', 'wongmanyik', 'lalalalisa_m', 'gregorywong', 'kungkaty', 'yeungchinwah', 'gucci', 'real_ting', 'jinnyng', 'fredcheng83', 'mreasonchan', 'koonella', 'kandybubu', 'do_do_cheng', 'princejoyce', 'rebecca_zhu', 'louisa_mak', 'kelllycheung', 'gigihadid', 'jacquelinchng', 'myoliemyolie', 'coffee89921', 'tinyuilee', 'yiplinsum', 'victoriabeckham', 'selenaleelalee', 'karenalamkayan', 'guruhung']"
winwinchan,Art,unknown,unknown,unknown
saraahshum,Art,unknown,unknown,unknown
yuenchingfung,Art,105.4096102999692,C,unknown
arisa_1010,Art,unknown,unknown,unknown
dou6lei5syu1,Art,unknown,unknown,unknown
soyiuchung,unknown,76.93864821373205,D,unknown
cbbheree,Art,unknown,unknown,unknown
playmmo,Art,unknown,unknown,unknown
sammkoling,Art,unknown,unknown,"['tavia_yeung', 'vvyeo', 'wang_liza', 'zozotam1o1o', 'yungchoyee', 'selenaleelalee', 'vincentwong07', 'sammy903', 'tracytschu', 'yuenkaka', 'snow711', 'sharonchanmanchi', 'wongtsuiyu', 'sisleychoi', 'toby_yanyan', 'wong_manman']"
sandrangky,Art,235.6649026424594,B,unknown
littlemsfoodie,Art,121.30304183709283,C,unknown
ah7ng,unknown,unknown,unknown,unknown
nikehkg,Art,325.4778726633795,A,unknown
lennayeung,Art,unknown,unknown,unknown
rosamundkwan,Art,185.4964396578829,B,unknown
back6645,Art,unknown,unknown,unknown
catry,Art,unknown,unknown,unknown
leoball,Art,unknown,unknown,unknown
lukhoo,Art,unknown,unknown,"['wang_liza', 'misselvani', 'sammkoling', 'mayannem', 'numberonepr', 'tracytschu', 'yeungchinwah', 'sammi_chengsauman', 'sammicheung926', 'real_ting', 'wong_manman', 'nostalgicoutlaw', 'owencheung', 'shi_ga', 'princejoyce', 'rebecca_zhu', 'toby_yanyan', 'yungchoyee', 'yeunghatou', 'roxannetong', 'vvyeo', 'rosinalam', 'punkhippie', 'vincentwong07', 'physit', 'yuenkaka', 'sisleychoi', 'yiplinsum', 'natalietong53', 'rahrahsong', 'missjni', 'paisleyhu', 'zozotam1o1o', 'nwuuu', 'momong629', 'sammy903', 'matthew_hkp', 'snow711', 'sharonchanmanchi', 'wongtsuiyu']"
straightblast5,Art,unknown,unknown,unknown
tracytschu,Art,1074.1127172570878,A,"['zozotam1o1o', 'wongtsuiyu', 'vvyeo', 'yeungchinwah']"
c.bbbbbbbbbbb,unknown,unknown,unknown,unknown
zaina_sze,Art,315.49296812282864,A,unknown
txocreative,Art,unknown,unknown,unknown
leungmo,Art,unknown,unknown,unknown
hkcropcircle,Art,unknown,unknown,unknown
chuihammer,Art,128.8335022014238,C,unknown
kathychow520,Art,unknown,unknown,"['kaytse', 'sammy903', 'sqwhat', 'sammi_chengsauman', 'louischeung2013', 'yungchoyee']"
joeythyee,Art,395.1206762190988,A,"['numberonepr', 'misselvani', 'sammkoling', 'wang_liza', 'kungkaty', 'sammi_chengsauman', 'lawjoey', 'kaytse', 'owencheung', 'shi_ga', 'kandybubu', 'princejoyce', 'kaman_kong', 'louisa_mak', 'louischeung2013', 'kwangorrrrrr', 'kelllycheung', 'lokyilai', 'roxannetong', 'myoliemyolie', 'kan_jessica', 'lukhoo', 'punkhippie', 'sisleychoi', 'jwchubz', 'judy.kwong', 'natalietong53', 'nwuuu', 'momong629', 'selenaleelalee', 'sammy903', 'matthew_hkp', 'snow711', 'sharonchanmanchi', 'wongtsuiyu', 'kayeepo']"
laurinda_ho,Art,1147.4312708295088,A,"['misselvani', 'stboo', 'ngk', 'wongmanyik', 'yeungchinwah', 'sammi_chengsauman', 'shi_ga', 'princejoyce', 'louischeung2013', 'yungchoyee', 'yuyanpeng', 'q_gill', 'punkhippie', 'physit', 'sqwhat', 'sisleychoi', 'missjni', 'sammy903', 'wongtsuiyu']"
loui5ng,Art,unknown,unknown,unknown
karliechung,Art,unknown,unknown,unknown
lvlvlcy,Art,unknown,unknown,unknown
6ixty8ight68,Art,unknown,unknown,unknown
jessicawong_wt,Art,89.55985088524132,D,unknown
crownhill_shoes,Art,91.09378484116368,D,unknown
c4candice,Art,unknown,unknown,unknown
janice_vidal,Art,unknown,unknown,unknown
keung_show,Art,unknown,unknown,"['mcheung1201', 'sabrinasa', 'neoyau19', 'mirror.weare', 'stanleysc_', 'misselvani', 'llokmann', 'lauchunhim.terrance', 'mikeeeee___', 'lalalalisa_m', 'terencelam0903', 'sammy903', 'physit', 'sammi_chengsauman', 'louischeung2013', 'l_for_louise', 'pumpkinjojoinstagram']"
wiyona,Art,134.38464166934563,C,unknown
bluegodzi,Art,140.27420538076828,C,unknown
mak_cheung_ching,Art,unknown,unknown,unknown
lilybethxchen,Art,unknown,unknown,unknown
jan.tse,Art,169.47170039216766,B,unknown
mingjai14,Art,unknown,unknown,unknown
cissy.pastel,Art,unknown,unknown,unknown
bludshot,Art,unknown,unknown,unknown
sneaker_house88,unknown,88.232394740517,D,unknown
twinshk,Art,unknown,unknown,unknown
rambler15,Art,unknown,unknown,unknown
easttouchhk,Art,unknown,unknown,unknown
kkc_ky,Art,164.12771536639343,B,unknown
krysellawong,unknown,202.7062485620377,B,unknown
hkfoodlover,unknown,unknown,unknown,unknown
simon.diplomacy,Art,unknown,unknown,unknown
lily_wong_0703,Art,unknown,unknown,unknown
inarosca_,Art,125.8935966322241,C,unknown
strawberryicy,Art,109.80404686097336,C,unknown
lam2,Art,unknown,unknown,"['sammy903', 'yeungchinwah', 'sammi_chengsauman', 'louischeung2013', 'pumpkinjojoinstagram', 'yungchoyee']"
jimyan,Art,401.6593374177372,A,"['lam2', 'misselvani', 'ngk', 'yeungchinwah', 'sammi_chengsauman', 'real_ting', 'kaytse', 'mreasonchan', 'princejoyce', 'louischeung2013', 'yungchoyee', 'malisheep', 'wongyuenb', 'punkhippie', 'physit', 'pumpkinjojoinstagram', 'leungmanlai', 'sammy903', 'kittyyuen', 'kb_kevinboy']"
carrie1030,Art,unknown,unknown,unknown
ashinaaa,Art,unknown,unknown,unknown
