,ig_id,is_HK,updated_following_list_time,details_updated_time,following_list
1267,rougecloset,Check Yet,2020-01-01,2020-01-01,yet
1268,wuyanching,Check Yet,2020-01-01,2020-01-01,yet
1269,charlotte___chin,Check Yet,2020-01-01,2020-01-01,yet
1270,mayannem,Check Yet,2020-01-01,2020-01-01,yet
1271,litestyleco,Check Yet,2020-01-01,2020-01-01,yet
1272,kiplinghk,Check Yet,2020-01-01,2020-01-01,yet
1273,polocyl,Check Yet,2020-01-01,2020-01-01,yet
1274,caroljai26,Check Yet,2020-01-01,2020-01-01,yet
1275,hkonlinetv,Check Yet,2020-01-01,2020-01-01,yet
1276,minimoofashion,Check Yet,2020-01-01,2020-01-01,yet
1277,kitcheunginstagram,Check Yet,2020-01-01,2020-01-01,yet
1278,ootdmagazine,Check Yet,2020-01-01,2020-01-01,yet
1279,nailtam2na,Check Yet,2020-01-01,2020-01-01,yet
1280,nail_unistella,Check Yet,2020-01-01,2020-01-01,yet
1281,fwrd,Check Yet,2020-01-01,2020-01-01,yet
1282,hypebae,Check Yet,2020-01-01,2020-01-01,yet
1283,laurentsai,Check Yet,2020-01-01,2020-01-01,yet
1284,dericon9,Check Yet,2020-01-01,2020-01-01,yet
1285,ooodilia,Check Yet,2020-01-01,2020-01-01,yet
1286,jasoncyluk,Check Yet,2020-01-01,2020-01-01,yet
1287,danielho_1022,Check Yet,2020-01-01,2020-01-01,yet
1288,raymond321action,Check Yet,2020-01-01,2020-01-01,yet
1289,sixtycents,Check Yet,2020-01-01,2020-01-01,yet
1290,di2da,Check Yet,2020-01-01,2020-01-01,yet
1291,vanana127,Check Yet,2020-01-01,2020-01-01,yet
1292,pamycarie,Check Yet,2020-01-01,2020-01-01,yet
1293,mag.inshop,Check Yet,2020-01-01,2020-01-01,yet
1294,renefurtererhk,Check Yet,2020-01-01,2020-01-01,yet
1295,kayowang,Check Yet,2020-01-01,2020-01-01,yet
1296,chung_sc_lam,Check Yet,2020-01-01,2020-01-01,yet
1297,sunnyidea,Check Yet,2020-01-01,2020-01-01,yet
1298,lyt_daisy,Check Yet,2020-01-01,2020-01-01,yet
1299,carmensoup,Check Yet,2020-01-01,2020-01-01,yet
1300,smilingboris,Check Yet,2020-01-01,2020-01-01,yet
1301,tutti_dolci,Check Yet,2020-01-01,2020-01-01,yet
1302,priscillaabbychai,Check Yet,2020-01-01,2020-01-01,yet
1303,menclub,Check Yet,2020-01-01,2020-01-01,yet
1304,erika_denya,Check Yet,2020-01-01,2020-01-01,yet
1305,leeleelily1224,Check Yet,2020-01-01,2020-01-01,yet
1306,altonwongz,Check Yet,2020-01-01,2020-01-01,yet
1307,chloe_so,Check Yet,2020-01-01,2020-01-01,yet
1308,dannycha_n,Check Yet,2020-01-01,2020-01-01,yet
1309,mikewch,Check Yet,2020-01-01,2020-01-01,yet
1310,fannieechung,Check Yet,2020-01-01,2020-01-01,yet
1311,classicate,Check Yet,2020-01-01,2020-01-01,yet
1312,thelmahui,Check Yet,2020-01-01,2020-01-01,yet
1313,crystalfyy,Check Yet,2020-01-01,2020-01-01,yet
1314,baby_manatsu,Check Yet,2020-01-01,2020-01-01,yet
1315,theyeechoo,Check Yet,2020-01-01,2020-01-01,yet
1316,santiagokwok12,Check Yet,2020-01-01,2020-01-01,yet
1317,jarrydtam,Check Yet,2020-01-01,2020-01-01,yet
1318,ashley_ellabel,Check Yet,2020-01-01,2020-01-01,yet
1319,t.a.m,Check Yet,2020-01-01,2020-01-01,yet
1320,abathingape,Check Yet,2020-01-01,2020-01-01,yet
1321,noirkenny,Check Yet,2020-01-01,2020-01-01,yet
1322,inflexibleyogis,Check Yet,2020-01-01,2020-01-01,yet
1323,danielchau928,Check Yet,2020-01-01,2020-01-01,yet
1324,rainkywai,Check Yet,2020-01-01,2020-01-01,yet
1325,karl_ting,Check Yet,2020-01-01,2020-01-01,yet
1326,arryuu,Check Yet,2020-01-01,2020-01-01,yet
1327,matthew_hkp,Check Yet,2020-01-01,2020-01-01,yet
1328,bowiechoibuiyi,Check Yet,2020-01-01,2020-01-01,yet
1329,reireing,Check Yet,2020-01-01,2020-01-01,yet
1330,regankemper,Check Yet,2020-01-01,2020-01-01,yet
1331,airfitnesshk,Check Yet,2020-01-01,2020-01-01,yet
1332,himmyw,Check Yet,2020-01-01,2020-01-01,yet
1333,ukilaw,Check Yet,2020-01-01,2020-01-01,yet
1334,rachellyt,Check Yet,2020-01-01,2020-01-01,yet
1335,jacechw,Check Yet,2020-01-01,2020-01-01,yet
1336,mlb,Check Yet,2020-01-01,2020-01-01,yet
1337,patrickng06,Check Yet,2020-01-01,2020-01-01,yet
1338,phyleefehleh,Check Yet,2020-01-01,2020-01-01,yet
1339,yeunganne,Check Yet,2020-01-01,2020-01-01,yet
1340,heigorheigor,Check Yet,2020-01-01,2020-01-01,yet
1341,kellustration,Check Yet,2020-01-01,2020-01-01,yet
1342,yyanbe,Check Yet,2020-01-01,2020-01-01,yet
1343,aiki,Check Yet,2020-01-01,2020-01-01,yet
1344,jlouofficial,Check Yet,2020-01-01,2020-01-01,yet
1345,rebecca_zhu,Check Yet,2020-01-01,2020-01-01,yet
1346,yannes.ho,Check Yet,2020-01-01,2020-01-01,yet
1347,shiori_enatsu,Check Yet,2020-01-01,2020-01-01,yet
1348,cksecret9,Check Yet,2020-01-01,2020-01-01,yet
1349,mimiliztong,Check Yet,2020-01-01,2020-01-01,yet
1350,dr_maret_lee,Check Yet,2020-01-01,2020-01-01,yet
1351,lucalocatelliphoto,Check Yet,2020-01-01,2020-01-01,yet
1352,_estebandiacono,Check Yet,2020-01-01,2020-01-01,yet
1353,kitling_,Check Yet,2020-01-01,2020-01-01,yet
1354,jo.meh.ah,Check Yet,2020-01-01,2020-01-01,yet
1355,taipofc_girl,Check Yet,2020-01-01,2020-01-01,yet
1356,14_mao,Check Yet,2020-01-01,2020-01-01,yet
1357,jimisugo,Check Yet,2020-01-01,2020-01-01,yet
1358,sherylbb,Check Yet,2020-01-01,2020-01-01,yet
1359,flavorgod,Check Yet,2020-01-01,2020-01-01,yet
1360,jaffleshack,Check Yet,2020-01-01,2020-01-01,yet
1361,okss2121,Check Yet,2020-01-01,2020-01-01,yet
1362,matt_chiu,Check Yet,2020-01-01,2020-01-01,yet
1363,youarexyz,Check Yet,2020-01-01,2020-01-01,yet
1364,echo_makeup,Check Yet,2020-01-01,2020-01-01,yet
1365,jiegenge,Check Yet,2020-01-01,2020-01-01,yet
1366,pumpmagazine,Check Yet,2020-01-01,2020-01-01,yet
1367,w___toko,Check Yet,2020-01-01,2020-01-01,yet
1368,tintin_is_katie,Check Yet,2020-01-01,2020-01-01,yet
1369,petiteksf,Check Yet,2020-01-01,2020-01-01,yet
1370,sep17ri,Check Yet,2020-01-01,2020-01-01,yet
1371,ohana_runa,Check Yet,2020-01-01,2020-01-01,yet
1372,nininiko_hfj,Check Yet,2020-01-01,2020-01-01,yet
1373,herbertwmchan,Check Yet,2020-01-01,2020-01-01,yet
1374,khaki_yan,Check Yet,2020-01-01,2020-01-01,yet
1375,mikielai,Check Yet,2020-01-01,2020-01-01,yet
1376,worldtraveller_karma,Check Yet,2020-01-01,2020-01-01,yet
1377,__nakie,Check Yet,2020-01-01,2020-01-01,yet
1378,iluvcary,Check Yet,2020-01-01,2020-01-01,yet
1379,jadelamm,Check Yet,2020-01-01,2020-01-01,yet
1380,iamwinniez,Check Yet,2020-01-01,2020-01-01,yet
1381,hernameisrosanna,Check Yet,2020-01-01,2020-01-01,yet
1382,fai_hachill,Check Yet,2020-01-01,2020-01-01,yet
1383,jujujuxiaowen,Check Yet,2020-01-01,2020-01-01,yet
1384,tangwei_ld,Check Yet,2020-01-01,2020-01-01,yet
1385,chenman,Check Yet,2020-01-01,2020-01-01,yet
1386,tanya.tintin,Check Yet,2020-01-01,2020-01-01,yet
1387,elainewong_20,Check Yet,2020-01-01,2020-01-01,yet
1388,_sss16181,Check Yet,2020-01-01,2020-01-01,yet
1389,ishihara_satomiiigram,Check Yet,2020-01-01,2020-01-01,yet
1390,nozomisasaki_official,Check Yet,2020-01-01,2020-01-01,yet
1391,satomisquad,Check Yet,2020-01-01,2020-01-01,yet
1392,jude_devir,Check Yet,2020-01-01,2020-01-01,yet
1393,chloeleongg_,Check Yet,2020-01-01,2020-01-01,yet
1394,kinlongchan,Check Yet,2020-01-01,2020-01-01,yet
1395,renciysw,Check Yet,2020-01-01,2020-01-01,yet
1396,keita_tachibana_1985,Check Yet,2020-01-01,2020-01-01,yet
1397,nkwan713,Check Yet,2020-01-01,2020-01-01,yet
1398,stephaniehsau,Check Yet,2020-01-01,2020-01-01,yet
1399,abenben,Check Yet,2020-01-01,2020-01-01,yet
1400,kearenpang,Check Yet,2020-01-01,2020-01-01,yet
1401,cannyleungchishan,Check Yet,2020-01-01,2020-01-01,yet
1402,toyufung,Check Yet,2020-01-01,2020-01-01,yet
1403,chanwinghongx,Check Yet,2020-01-01,2020-01-01,yet
1404,vganimations,Check Yet,2020-01-01,2020-01-01,yet
1405,fatking,Check Yet,2020-01-01,2020-01-01,yet
1406,idaidatsui,Check Yet,2020-01-01,2020-01-01,yet
1407,3keung,Check Yet,2020-01-01,2020-01-01,yet
1408,jwchubz,Check Yet,2020-01-01,2020-01-01,yet
1409,rosamvelasco,Check Yet,2020-01-01,2020-01-01,yet
1410,airspacetaiwan,Check Yet,2020-01-01,2020-01-01,yet
1411,dorisleetw,Check Yet,2020-01-01,2020-01-01,yet
1412,akinafong,Check Yet,2020-01-01,2020-01-01,yet
1413,hypebeastzh,Check Yet,2020-01-01,2020-01-01,yet
1414,emeliebernborg.inaktiv,Check Yet,2020-01-01,2020-01-01,yet
1415,lookatmehk,Check Yet,2020-01-01,2020-01-01,yet
1416,maccosmetics,Check Yet,2020-01-01,2020-01-01,yet
1417,actressclara,Check Yet,2020-01-01,2020-01-01,yet
1418,artistic_unity_,Check Yet,2020-01-01,2020-01-01,yet
1419,mandymeiyi,Check Yet,2020-01-01,2020-01-01,yet
1420,sports,Check Yet,2020-01-01,2020-01-01,yet
1421,czonv,Check Yet,2020-01-01,2020-01-01,yet
1422,dinarakasko,Check Yet,2020-01-01,2020-01-01,yet
1423,kajengwong,Check Yet,2020-01-01,2020-01-01,yet
1424,tsangloktung,Check Yet,2020-01-01,2020-01-01,yet
1425,imlmelo,Check Yet,2020-01-01,2020-01-01,yet
1426,nobuhair,Check Yet,2020-01-01,2020-01-01,yet
1427,veryverav,Check Yet,2020-01-01,2020-01-01,yet
1428,kkkaryeee,Check Yet,2020-01-01,2020-01-01,yet
1429,kikomilano,Check Yet,2020-01-01,2020-01-01,yet
1430,kixfiles_hk,Check Yet,2020-01-01,2020-01-01,yet
1431,playmaker,Check Yet,2020-01-01,2020-01-01,yet
1432,jolamchok,Check Yet,2020-01-01,2020-01-01,yet
1433,fitboxx_com,Check Yet,2020-01-01,2020-01-01,yet
1434,rimazeidan51,Check Yet,2020-01-01,2020-01-01,yet
1435,gigihadid,Check Yet,2020-01-01,2020-01-01,yet
1436,estherlaups,Check Yet,2020-01-01,2020-01-01,yet
1437,wolves.lapse,Check Yet,2020-01-01,2020-01-01,yet
1438,mechann_,Check Yet,2020-01-01,2020-01-01,yet
1439,tommyhilfiger,Check Yet,2020-01-01,2020-01-01,yet
1440,strathberry,Check Yet,2020-01-01,2020-01-01,yet
1441,find.nathalie.tali,Check Yet,2020-01-01,2020-01-01,yet
1442,lorealparis,Check Yet,2020-01-01,2020-01-01,yet
1443,terryrichardson,Check Yet,2020-01-01,2020-01-01,yet
1444,josie_ho_chiu,Check Yet,2020-01-01,2020-01-01,yet
1445,discoveripswich,Check Yet,2020-01-01,2020-01-01,yet
1446,birdieparva,Check Yet,2020-01-01,2020-01-01,yet
1447,missariellin,Check Yet,2020-01-01,2020-01-01,yet
1448,baibaihe_yep,Check Yet,2020-01-01,2020-01-01,yet
1449,shuuemura,Check Yet,2020-01-01,2020-01-01,yet
1450,cho_hyunyoung,Check Yet,2020-01-01,2020-01-01,yet
1451,footballweeklyhk,Check Yet,2020-01-01,2020-01-01,yet
1452,boom_and_eggs,Check Yet,2020-01-01,2020-01-01,yet
1453,yangyangfavour,Check Yet,2020-01-01,2020-01-01,yet
1454,soniahyh,Check Yet,2020-01-01,2020-01-01,yet
1455,osamuyokonami,Check Yet,2020-01-01,2020-01-01,yet
1456,boo_chong,Check Yet,2020-01-01,2020-01-01,yet
1457,linseven_07,Check Yet,2020-01-01,2020-01-01,yet
1458,yeuklam,Check Yet,2020-01-01,2020-01-01,yet
1459,kitling_chan,Check Yet,2020-01-01,2020-01-01,yet
1460,fruitmasterhk,Check Yet,2020-01-01,2020-01-01,yet
1461,sparkonlineshop,Check Yet,2020-01-01,2020-01-01,yet
1462,durianbb.hk,Check Yet,2020-01-01,2020-01-01,yet
1463,sukixx,Check Yet,2020-01-01,2020-01-01,yet
1464,gentlemonster,Check Yet,2020-01-01,2020-01-01,yet
1465,kswisshk,Check Yet,2020-01-01,2020-01-01,yet
1466,galaxyman,Check Yet,2020-01-01,2020-01-01,yet
1467,yanchow.eth,Check Yet,2020-01-01,2020-01-01,yet
1468,ireneisgood,Check Yet,2020-01-01,2020-01-01,yet
1469,wengchan53,Check Yet,2020-01-01,2020-01-01,yet
1470,oceankit,Check Yet,2020-01-01,2020-01-01,yet
1471,mrsalbaramos,Check Yet,2020-01-01,2020-01-01,yet
1472,refife.official,Check Yet,2020-01-01,2020-01-01,yet
1473,theofficialpandora,Check Yet,2020-01-01,2020-01-01,yet
1474,kalixstyle,Check Yet,2020-01-01,2020-01-01,yet
1475,thefoodpunch,Check Yet,2020-01-01,2020-01-01,yet
1476,karenjuliediary,Check Yet,2020-01-01,2020-01-01,yet
1477,theguiltlessfoodiestravel,Check Yet,2020-01-01,2020-01-01,yet
1478,foodbloggerai,Check Yet,2020-01-01,2020-01-01,yet
1479,foodloversmumbai,Check Yet,2020-01-01,2020-01-01,yet
1480,foodiliciousvoyages,Check Yet,2020-01-01,2020-01-01,yet
1481,needatajkhan,Check Yet,2020-01-01,2020-01-01,yet
1482,kimjeongyeon__,Check Yet,2020-01-01,2020-01-01,yet
1483,melvinjohnrodas,Check Yet,2020-01-01,2020-01-01,yet
1484,bambambam.99,Check Yet,2020-01-01,2020-01-01,yet
1485,dickymanana,Check Yet,2020-01-01,2020-01-01,yet
1486,erikarr9999,Check Yet,2020-01-01,2020-01-01,yet
1487,my.rilla,Check Yet,2020-01-01,2020-01-01,yet
1488,jess.02.23,Check Yet,2020-01-01,2020-01-01,yet
1489,anyajag,Check Yet,2020-01-01,2020-01-01,yet
1490,songhaena,Check Yet,2020-01-01,2020-01-01,yet
1491,han_m_i,Check Yet,2020-01-01,2020-01-01,yet
1492,hyoni_kang,Check Yet,2020-01-01,2020-01-01,yet
1493,heybiblee,Check Yet,2020-01-01,2020-01-01,yet
1494,margaretzhang,Check Yet,2020-01-01,2020-01-01,yet
1495,garycheung1973,Check Yet,2020-01-01,2020-01-01,yet
1496,mercedespair,Check Yet,2020-01-01,2020-01-01,yet
1497,katie_chennn,Check Yet,2020-01-01,2020-01-01,yet
1498,imjennim,Check Yet,2020-01-01,2020-01-01,yet
1499,chrisellelim,Check Yet,2020-01-01,2020-01-01,yet
1500,aimeesong,Check Yet,2020-01-01,2020-01-01,yet
1501,zanitazanita,Check Yet,2020-01-01,2020-01-01,yet
1502,nicolewarne,Check Yet,2020-01-01,2020-01-01,yet
1503,yoyokulala,Check Yet,2020-01-01,2020-01-01,yet
1504,ngoldenberg,Check Yet,2020-01-01,2020-01-01,yet
1505,miraduma,Check Yet,2020-01-01,2020-01-01,yet
1506,haiirplay,Check Yet,2020-01-01,2020-01-01,yet
1507,katiehui625,Check Yet,2020-01-01,2020-01-01,yet
1508,ciwi,Check Yet,2020-01-01,2020-01-01,yet
1509,kayanyanc,Check Yet,2020-01-01,2020-01-01,yet
1510,_jessie.au,Check Yet,2020-01-01,2020-01-01,yet
1511,921karenl,Check Yet,2020-01-01,2020-01-01,yet
1512,k_thyy,Check Yet,2020-01-01,2020-01-01,yet
1513,hkdryclub,Check Yet,2020-01-01,2020-01-01,yet
1514,adrianccm,Check Yet,2020-01-01,2020-01-01,yet
1515,tmtplaza,Check Yet,2020-01-01,2020-01-01,yet
1516,florenzz,Check Yet,2020-01-01,2020-01-01,yet
1517,gedition.co,Check Yet,2020-01-01,2020-01-01,yet
1518,hari_ya,Check Yet,2020-01-01,2020-01-01,yet
1519,xxjominxx,Check Yet,2022-04-20,2020-01-01,"['ganni', 'chloecleroux', 'jchun_jht', 'chae_lyn', 'yoondiri', 'eolmiii', 'maylin_clinic', 'creamtans', 'jvcps', 'chaileeson', 'latto777', 'wonsuck85', 'yj_loves', 'haileybieber', 'akgudwls82', 'boucheron', 'johnpark0504', 'parkjaewoo_bartender', '_mindoong__', 'tanaka_tatsuya', 'nicola___coccia', 'dldngur93', 'juju.u5', 'cookat__', '_white.shark_', 'misspark130', 'songkang_b', 'leessu', 'jiesuu', 'makeup_jk_', 'haseokjin', 'selenagomez', 'iamcardib', 'natgeo', 'zara', 'voguerunway', 'britishvogue', 'bellahadid', 'kendalljenner', 'dualipa', 'voguefrance', 'dior', 'dami_jo15', 'hyunsopark', 'novoing', 'ssongssongcom', 'park.jjoong', 'baejin1004', 'emrata', 'hyowons_won', 'oliviapalermo', 'showhostkim', 'kim_boha', 'il3592', 'biyaaaa', 'yoonjungiii', 'footlocker', 'joon_suede', 'babyzisu_', 'pattisumith', 'kyopark_teamkyo', '____uzaa', 'supremenewyork', 'blogging4style', 'lindsaysolmer', 'pila_nyong', 'style', 'llshhsll', 'yoonslove_', 'sayuriakon13', '_dongky', 'm___sz', 'jinjin0402', 'elaine_in_paris_cd', 'hunter.kang', 'milla.chanhee', 'jc_kor', '18c4m', 'doa_s2', 'x___x2903', 'soojung_lee_', 'seungeon23', 'xeniaadonts', 'carodaur', 'leoniehanne', 'weworewhat', 'veronicaferraro', 'camilacoelho', 'oldceline', 'vetements_official', 'burberry', 'fendi', 'loewe', 'lewissteelcustom_u7ak', 'hae._ri', 'verni___v', 'daraemifasol', 'dear.zia', 'toofaced', 'kyliecosmetics', 'kvdbeauty', 'lovehyunyoung', 'inba_myungseyoung', 'eumfriends', 'mozzisu', 'jerseymania_______', 'seonihwang', 'meow91__', 'koooooo.dh', 'blackpinkgem', 'wwfkorea', 'miey_bodymake', 'mybany_official', 'yurrrrrrri_', 'bloom_leay', 'jleej0129', 'sakaguchikentaro', 'oh_jungmin', 'laura_haesook', 'auraism_', 'yoshixashi', 'min_amy_cho', 'design_an_jiho_st', 'younchaewon', 'nice_dr_parmani', 'jennierubyjane', 'off____white', 'soyummy', 'bbang_luv_', 'makeupforever', 'miumiu', 'celine', 'eun____.bi', 'ang__mozzi', 'self.beauty__jo', 'bestfood_aroundtheworld', 'instafood_lover', 'mupsss', 'ih_dressroom', 'leejiahn', 'blossom', 'linefd_min', 'mina_world_', 'myn_mkll', 'nearstudio', 'retrip_gourmet', 'fentybeauty', 'sephora', 'yj08030803', 'zarahome', 'tokyocalendar', 'soonsiki_yoniyoko', 'tutorialsgallery', 'tastemade_japan', 'kurashiru', 'pecolly_official', 'delishkitchen.tv', 'cookpad_tv', 'foodys', 'tipbuzzfood', 'proper_tasty', 'bientasty', '10000recipe', 'buzzfeedtasty', 'tastyjapan', 'xhaenax', 'estyle1010', 'j876my', 'dinner', 'blusherglam', '5.min.crafts', 'craftfactory', 'fika.ssi', 'borime_', 'minki1018', 'y.on.z', 'youknow0203', 'andicsinger', 'nakdfashion', 'williamhammington', 'hudabeauty', 'jisooage', 'my.haruuu', 'chromeheartsofficial', 'jingyuahn', 'ur_sol2', 'laun_kr', 'gucci', 'soonsiki', 'arianagrande', 'mon.persona', 'nyxcosmetics', 'ddun_ddu_nii', 'forever21', 'eo_jinwoo', 'mokga', 'rayoonbin', 'heatherchapmanhair', 'thorloki89', 'instagram', '53o95', 'mylittle.sweetpea', '_hae2ni_', 'hyun_sssun', 'aaaaaariwonaaaaaa', '_kangeunwook', 'ahxmin', '___llllllhe', 'pantone', 'anastasiabeverlyhills', 'a.loop_studio', 'cvors', 'seul__p', 'yozumk', 'aaaamij', '1000_inhwa', 'lovedrinks', 'love_food', 'food52', 'beautifulcuisines', 'foodandwine', 'jimmychoo', 'lookbook', 'lazyoaf', 'urbanoutfitters', 'topshop', 'fornasetti', 'maccosmetics', 'nasa', 'uni_holic', 'jumpman23', 'lovemiser77', 'yoong0806', 'versace', 'symmetrybreakfast', 'louisvuitton', 'hermes', 'minjunhwen', 'nirguna_brahman', '_arikitchen_', 'teamwardrobe', 'impulsiveblog', 'dahamu', '_.chovely._', 'badgalriri', 'atmos_tokyo', 'shoptobi', 'lindafarrow', 'ye_976', 'kisy0729', 'irynkim', 'kimzayoung', 'sasim_hj', 'thestack.world', 'studio__flower', 'mirandakerr', 'fashion__girlstore', 'radiantnailart', 'nailsvideo.z', 'zarausa', 'kook.o__o', 'sollup', 'squatspo', 'motivationforfitness', 'alexanderwangny', 'givenchyofficial', 'voguemagazine', 'marcjacobs', 'lanvinofficial', 'maisonvalentino', 'balmain', 'kenzo', 'ferrari.automobili', 'ssongsunmi', 'solymolybolypoly', 'victoriassecret', 'candiceswanepoel', 'minjichu_', 'ring_chu', 'theminimaleanimale', 'ddan.x', 'reneesomerfield', 'moschino', 'prada', 'vanessahong', 'fashionkids', 'asos', 'ongbbi', 'chanelofficial', 'hyoniful__', 'chinachef', 'sohnsuhyun', 'yunz_116', 'jeonjiyu', 'gooseberry', 'melodydelafe', 'sheridynfisher', 'vintage_vogue', 'yoon_ambush', 'parishilton', 'geungbee', 'hm', 'nylonmag', 'susiebubble', 'hongah__', 'yeom.s.aaa', 'alexachung', 'balenciaga', 'noirain', 'larucebeauty', 'acnestudios', 'sujung92k', 'you.__.aaa', 'ara_j.e', 'befitfoods', 'angelababyct', 'fetching_tigerss', 'motor_head_', 'japanesestyle_nailarts', 'ladygaga', 'ninistyle', 'laducale', 'from.lee.to.you', 'nastygal', 'rubilove', 'kkarmalove', 'wmag', 'modaparameninas', 'esnail_la', 'saboskirt', 'chargecords', 'pshiiit_polish', 'itsmyrayeraye', 'realbarbarapalvin', 'rolaofficial', 'akimoto_kozue', 'feralcreature', 'osakana_yuki', 'emisuzuki_official', 'i_am_kiko', 'prettymama_cin', 'americanstyle', 'jennyfhair', 'hairandmakeupbysteph', 'itblonde', 'ktz_official', 'xxinnara', 'brandymelvilleusa', 'santteestilo', 'lylekimm', 'anothermagazine', 'yuya_sooa_doa_momo']"
1520,audrey_nadawoon,Check Yet,2020-01-01,2020-01-01,yet
1521,miyeonjj,Check Yet,2020-01-01,2020-01-01,yet
1522,smitruti1010,Check Yet,2020-01-01,2020-01-01,yet
1523,ballet_jy,Check Yet,2020-01-01,2020-01-01,yet
1524,pariscxoxo,Check Yet,2020-01-01,2020-01-01,yet
1525,tiffanylamx,Check Yet,2020-01-01,2020-01-01,yet
1526,olganoskovaa,Check Yet,2020-01-01,2020-01-01,yet
1527,abs4all,Check Yet,2020-01-01,2020-01-01,yet
1528,jaseforreal,Check Yet,2020-01-01,2020-01-01,yet
1529,king_c_allstar,Check Yet,2020-01-01,2020-01-01,yet
1530,callstarcf,Check Yet,2020-01-01,2020-01-01,yet
1531,on_callstar,Check Yet,2020-01-01,2020-01-01,yet
1532,sh_9513,Check Yet,2020-01-01,2020-01-01,yet
1533,babebani,Check Yet,2020-01-01,2020-01-01,yet
1534,lollalane,Check Yet,2020-01-01,2020-01-01,yet
1535,guruhung,Check Yet,2020-01-01,2020-01-01,yet
1536,_chellechan,Check Yet,2020-01-01,2020-01-01,yet
1537,c_allstar,Check Yet,2020-01-01,2020-01-01,yet
1538,hkudryclub,Check Yet,2020-01-01,2020-01-01,yet
1539,tangyan1206,Check Yet,2020-01-01,2020-01-01,yet
1540,leoball,Check Yet,2020-01-01,2020-01-01,yet
1541,hkstyletips,Check Yet,2020-01-01,2020-01-01,yet
1542,natfoodiary_,Check Yet,2020-01-01,2020-01-01,yet
1543,daisy____dai,Check Yet,2020-01-01,2020-01-01,yet
1544,kumikoxyan,Check Yet,2020-01-01,2020-01-01,yet
1545,crystalchentang,Check Yet,2020-01-01,2020-01-01,yet
1546,pinkylololol,Check Yet,2020-01-01,2020-01-01,yet
1547,thegoodquote,Check Yet,2020-01-01,2020-01-01,yet
1548,tiffanyphl,Check Yet,2020-01-01,2020-01-01,yet
1549,wiyona,Check Yet,2020-01-01,2020-01-01,yet
1550,maisonmargiela,Check Yet,2020-01-01,2020-01-01,yet
1551,k11select,Check Yet,2020-01-01,2020-01-01,yet
1552,christylaiii,Check Yet,2020-01-01,2020-01-01,yet
1553,kat_in_nyc,Check Yet,2020-01-01,2020-01-01,yet
1554,elaiza_ikd,Check Yet,2020-01-01,2020-01-01,yet
1555,marieclairekorea,Check Yet,2020-01-01,2020-01-01,yet
1556,kyo1122,Check Yet,2020-01-01,2020-01-01,yet
1557,angelinabunnyyy,Check Yet,2020-01-01,2020-01-01,yet
1558,jenniferyuuu,Check Yet,2020-01-01,2020-01-01,yet
1559,chowchowland,Check Yet,2020-01-01,2020-01-01,yet
1560,axleviolet,Check Yet,2020-01-01,2020-01-01,yet
1561,ashlychan0113,Check Yet,2020-01-01,2020-01-01,yet
1562,angela.yuen,Check Yet,2020-01-01,2020-01-01,yet
1563,louisa_mak,Check Yet,2020-01-01,2020-01-01,yet
1564,chosungkyuarchive,Check Yet,2020-01-01,2020-01-01,yet
1565,kaylachi215,Check Yet,2020-01-01,2020-01-01,yet
1566,kanebo_hk,Check Yet,2020-01-01,2020-01-01,yet
1567,mings.hk,Check Yet,2020-01-01,2020-01-01,yet
1568,nbaontnt,Check Yet,2020-01-01,2020-01-01,yet
1569,belindayan,Check Yet,2020-01-01,2020-01-01,yet
1570,bie_l,Check Yet,2020-01-01,2020-01-01,yet
1571,steady_tkj,Check Yet,2020-01-01,2020-01-01,yet
1572,aliceha,Check Yet,2020-01-01,2020-01-01,yet
1573,chuu_japan,Check Yet,2020-01-01,2020-01-01,yet
1574,chuu_official,Check Yet,2020-01-01,2020-01-01,yet
1575,sachi_fujii_official,Check Yet,2020-01-01,2020-01-01,yet
1576,wkorea,Check Yet,2020-01-01,2020-01-01,yet
1577,girls_kfashion,Check Yet,2020-01-01,2020-01-01,yet
1578,dy1114,Check Yet,2020-01-01,2020-01-01,yet
1579,hangjai,Check Yet,2020-01-01,2020-01-01,yet
1580,ykyray,Check Yet,2020-01-01,2020-01-01,yet
1581,inez_leong,Check Yet,2020-01-01,2020-01-01,yet
1582,masha.photo,Check Yet,2020-01-01,2020-01-01,yet
1583,lucascycheung,Check Yet,2020-01-01,2020-01-01,yet
1584,maldivity,Check Yet,2020-01-01,2020-01-01,yet
1585,davidbeckham,Check Yet,2020-01-01,2020-01-01,yet
1586,nanavskitchen,Check Yet,2020-01-01,2020-01-01,yet
1587,gin94781267,Check Yet,2020-01-01,2020-01-01,yet
1588,janetagram,Check Yet,2020-01-01,2020-01-01,yet
1589,goboegghk,Check Yet,2020-01-01,2020-01-01,yet
1590,dannysummermusic,Check Yet,2020-01-01,2020-01-01,yet
1591,cocochanhy,Check Yet,2020-01-01,2020-01-01,yet
1592,hyun_sssun,Check Yet,2020-01-01,2020-01-01,yet
1593,tarikedizofficial,Check Yet,2020-01-01,2020-01-01,yet
1594,cartier,Check Yet,2020-01-01,2020-01-01,yet
1595,prada,Check Yet,2020-01-01,2020-01-01,yet
1596,liuwenlw,Check Yet,2020-01-01,2020-01-01,yet
1597,victoriassecret,Check Yet,2020-01-01,2020-01-01,yet
1598,givenchyofficial,Check Yet,2020-01-01,2020-01-01,yet
